date,subdivision,certificate_type,processing_time,status
2024-08-23 12:58:45.766841,Central,Caste,4,Issued
2024-08-20 12:58:45.766860,West,Domicile,12,Issued
2024-08-27 12:58:45.766881,West,Income,5,Issued
2024-08-04 12:58:45.766900,West,Marriage,12,Pending
2024-08-10 12:58:45.766920,West,Income,22,Issued
2024-08-03 12:58:45.766940,North,Caste,17,Issued
2024-08-12 12:58:45.766960,North,Domicile,17,Issued
2024-08-30 12:58:45.766980,East,Caste,10,Issued
2024-08-13 12:58:45.766999,Central,Domicile,3,Pending
2024-08-20 12:58:45.767019,East,Income,15,Issued
2024-08-08 12:58:45.767045,North,Birth,25,Rejected
2024-08-05 12:58:45.767072,North,Birth,25,Pending
2024-08-20 12:58:45.767095,North,Marriage,8,Pending
2024-08-11 12:58:45.767115,East,Marriage,8,Issued
2024-08-20 12:58:45.767138,East,Domicile,10,Issued
2024-08-07 12:58:45.767160,North,Death,28,Issued
2024-08-28 12:58:45.767180,Central,Death,17,Issued
2024-08-18 12:58:45.767202,North,Birth,19,Pending
2024-08-20 12:58:45.767221,South,Caste,21,Pending
2024-08-30 12:58:45.767243,Central,Birth,29,Rejected
2024-08-05 12:58:45.767263,Central,Caste,18,Issued
2024-08-29 12:58:45.767288,West,Income,25,Issued
2024-08-04 12:58:45.767310,East,Death,18,Issued
2024-08-13 12:58:45.767333,East,Income,5,Issued
2024-08-23 12:58:45.767353,South,Death,21,Issued
2024-08-11 12:58:45.767387,South,Income,8,Pending
2024-08-02 12:58:45.767408,North,Birth,15,Issued
2024-08-11 12:58:45.767429,South,Marriage,4,Pending
2024-08-03 12:58:45.767449,Central,Birth,22,Issued
2024-08-02 12:58:45.767471,Central,Birth,21,Pending
2024-08-30 12:58:45.767490,Central,Marriage,19,Rejected
2024-08-13 12:58:45.767514,South,Domicile,16,Pending
2024-08-30 12:58:45.767533,South,Caste,5,Pending
2024-08-24 12:58:45.767553,Central,Income,1,Issued
2024-08-24 12:58:45.767573,East,Caste,18,Issued
2024-08-27 12:58:45.767592,West,Birth,3,Pending
2024-08-26 12:58:45.767615,South,Caste,20,Issued
2024-08-09 12:58:45.767634,West,Domicile,19,Issued
2024-08-23 12:58:45.767657,East,Marriage,1,Issued
2024-08-13 12:58:45.767678,Central,Marriage,6,Pending
2024-08-24 12:58:45.767699,North,Birth,29,Issued
2024-08-27 12:58:45.767720,East,Birth,27,Issued
2024-08-03 12:58:45.767745,West,Domicile,11,Pending
2024-08-20 12:58:45.767766,Central,Death,4,Pending
2024-08-16 12:58:45.767794,South,Death,15,Pending
2024-08-27 12:58:45.767826,South,Income,22,Issued
2024-08-09 12:58:45.767851,East,Death,8,Pending
2024-08-18 12:58:45.767871,East,Income,6,Pending
2024-08-10 12:58:45.767893,North,Income,21,Issued
2024-08-05 12:58:45.767913,North,Death,19,Issued
2024-08-24 12:58:45.767934,East,Domicile,5,Issued
2024-08-15 12:58:45.767955,South,Marriage,8,Issued
2024-08-07 12:58:45.767988,Central,Income,25,Issued
2024-08-12 12:58:45.768011,North,Birth,9,Pending
2024-08-24 12:58:45.768031,West,Income,16,Pending
2024-08-12 12:58:45.768051,North,Birth,5,Pending
2024-08-15 12:58:45.768071,East,Birth,17,Rejected
2024-08-15 12:58:45.768093,West,Death,20,Issued
2024-08-13 12:58:45.768114,East,Caste,27,Issued
2024-08-30 12:58:45.768133,North,Income,9,Pending
2024-08-27 12:58:45.768157,North,Birth,11,Issued
2024-08-29 12:58:45.768177,East,Birth,10,Issued
2024-08-22 12:58:45.768196,Central,Domicile,14,Issued
2024-08-22 12:58:45.768217,East,Caste,19,Issued
2024-08-05 12:58:45.768236,North,Death,18,Pending
2024-08-01 12:58:45.768257,North,Income,14,Pending
2024-08-10 12:58:45.768276,East,Income,28,Issued
2024-08-22 12:58:45.768296,Central,Domicile,15,Rejected
2024-08-25 12:58:45.768316,East,Birth,14,Issued
2024-08-10 12:58:45.768336,South,Caste,16,Pending
2024-08-23 12:58:45.768355,West,Caste,4,Pending
2024-08-05 12:58:45.768374,East,Caste,23,Issued
2024-08-07 12:58:45.768395,East,Caste,16,Issued
2024-08-10 12:58:45.768414,East,Birth,4,Issued
2024-08-10 12:58:45.768434,West,Caste,21,Issued
2024-08-06 12:58:45.768453,West,Domicile,24,Pending
2024-08-13 12:58:45.768474,South,Domicile,28,Issued
2024-08-11 12:58:45.768493,Central,Death,27,Issued
2024-08-07 12:58:45.768513,Central,Birth,9,Issued
2024-08-08 12:58:45.768535,North,Birth,15,Rejected
2024-08-16 12:58:45.768555,North,Domicile,22,Issued
2024-08-09 12:58:45.768575,Central,Birth,10,Rejected
2024-08-04 12:58:45.768594,North,Domicile,12,Pending
2024-08-19 12:58:45.768615,North,Birth,24,Pending
2024-08-18 12:58:45.768634,Central,Marriage,5,Issued
2024-08-17 12:58:45.768655,West,Domicile,4,Issued
2024-08-05 12:58:45.768674,North,Birth,2,Issued
2024-08-01 12:58:45.768695,Central,Domicile,25,Pending
2024-08-01 12:58:45.768715,East,Marriage,17,Pending
2024-08-04 12:58:45.768735,North,Marriage,10,Issued
2024-08-11 12:58:45.768754,East,Domicile,5,Issued
2024-08-09 12:58:45.768773,South,Marriage,17,Issued
2024-08-22 12:58:45.768799,East,Death,20,Rejected
2024-08-25 12:58:45.768818,Central,Income,1,Pending
2024-08-28 12:58:45.768843,South,Death,7,Issued
2024-08-17 12:58:45.768863,South,Birth,20,Issued
2024-08-25 12:58:45.768882,South,Death,22,Issued
2024-08-20 12:58:45.768903,Central,Income,27,Issued
2024-08-07 12:58:45.768923,North,Death,27,Pending
2024-08-13 12:58:45.768944,East,Birth,7,Pending
2024-08-05 12:58:45.768964,East,Domicile,21,Issued
2024-08-16 12:58:45.768984,Central,Death,2,Issued
2024-08-01 12:58:45.769004,North,Caste,4,Issued
2024-08-06 12:58:45.769029,Central,Marriage,5,Issued
2024-08-08 12:58:45.769050,East,Caste,7,Issued
2024-08-12 12:58:45.769069,East,Death,13,Rejected
2024-08-10 12:58:45.769090,West,Income,10,Pending
2024-08-08 12:58:45.769109,North,Marriage,18,Pending
2024-08-21 12:58:45.769130,East,Birth,1,Pending
2024-08-18 12:58:45.769149,Central,Birth,12,Issued
2024-08-28 12:58:45.769170,West,Income,6,Rejected
2024-08-30 12:58:45.769189,South,Caste,19,Issued
2024-08-04 12:58:45.769209,East,Birth,9,Issued
2024-08-17 12:58:45.769228,South,Income,22,Pending
2024-08-22 12:58:45.769252,South,Income,24,Issued
2024-08-21 12:58:45.769272,South,Income,7,Issued
2024-08-01 12:58:45.769291,West,Birth,29,Issued
2024-08-17 12:58:45.769311,North,Caste,24,Pending
2024-08-29 12:58:45.769331,Central,Domicile,8,Issued
2024-08-01 12:58:45.769351,South,Marriage,19,Rejected
2024-08-20 12:58:45.769371,North,Birth,20,Issued
2024-08-16 12:58:45.769392,Central,Domicile,7,Issued
2024-08-24 12:58:45.769416,Central,Domicile,14,Pending
2024-08-05 12:58:45.769442,North,Marriage,28,Issued
2024-08-21 12:58:45.769461,North,Death,16,Pending
2024-08-07 12:58:45.769493,Central,Marriage,24,Issued
2024-08-25 12:58:45.769512,North,Marriage,13,Issued
2024-08-05 12:58:45.769549,South,Birth,26,Pending
2024-08-15 12:58:45.769571,Central,Marriage,18,Issued
2024-08-21 12:58:45.769593,East,Marriage,13,Pending
2024-08-01 12:58:45.769612,North,Domicile,7,Issued
2024-08-07 12:58:45.769641,West,Birth,25,Issued
2024-08-11 12:58:45.769661,East,Caste,17,Pending
2024-08-23 12:58:45.769687,Central,Marriage,1,Issued
2024-08-12 12:58:45.769707,East,Death,11,Issued
2024-08-07 12:58:45.769727,South,Marriage,27,Issued
2024-08-05 12:58:45.769749,Central,Marriage,7,Issued
2024-08-18 12:58:45.769768,Central,Death,29,Issued
2024-08-08 12:58:45.769792,East,Death,21,Issued
2024-08-20 12:58:45.769811,West,Domicile,14,Issued
2024-08-11 12:58:45.769831,Central,Birth,22,Issued
2024-08-14 12:58:45.769851,Central,Income,3,Issued
2024-08-13 12:58:45.769870,South,Marriage,19,Pending
2024-08-16 12:58:45.769892,West,Domicile,26,Pending
2024-08-06 12:58:45.769916,North,Domicile,14,Issued
2024-08-28 12:58:45.769938,North,Birth,8,Issued
2024-08-05 12:58:45.769957,West,Birth,1,Issued
2024-08-18 12:58:45.769979,East,Death,17,Pending
2024-08-19 12:58:45.769999,East,Birth,24,Pending
2024-08-11 12:58:45.770018,South,Caste,13,Issued
2024-08-16 12:58:45.770040,South,Birth,9,Pending
2024-08-13 12:58:45.770058,North,Domicile,25,Issued
2024-08-22 12:58:45.770079,Central,Marriage,23,Issued
2024-08-15 12:58:45.770098,Central,Death,28,Pending
2024-08-17 12:58:45.770119,South,Income,27,Pending
2024-08-26 12:58:45.770139,North,Birth,17,Issued
2024-08-15 12:58:45.770164,East,Caste,2,Issued
2024-08-12 12:58:45.770184,East,Birth,15,Issued
2024-08-29 12:58:45.770214,North,Caste,28,Pending
2024-08-09 12:58:45.770235,West,Domicile,22,Issued
2024-08-25 12:58:45.770257,West,Birth,2,Issued
2024-08-18 12:58:45.770277,North,Domicile,17,Issued
2024-08-16 12:58:45.770300,West,Domicile,11,Issued
2024-08-17 12:58:45.770321,West,Caste,28,Pending
2024-08-02 12:58:45.770342,Central,Domicile,13,Pending
2024-08-28 12:58:45.770362,North,Birth,11,Pending
2024-08-18 12:58:45.770382,North,Birth,23,Issued
2024-08-01 12:58:45.770402,South,Marriage,24,Issued
2024-08-21 12:58:45.770430,Central,Income,21,Issued
2024-08-26 12:58:45.770452,Central,Death,24,Issued
2024-08-05 12:58:45.770473,South,Marriage,26,Issued
2024-08-25 12:58:45.770516,South,Income,15,Issued
2024-08-29 12:58:45.770537,North,Birth,27,Rejected
2024-08-29 12:58:45.770556,East,Death,21,Issued
2024-08-09 12:58:45.770577,West,Caste,8,Issued
2024-08-15 12:58:45.770598,West,Death,24,Issued
2024-08-11 12:58:45.770619,South,Domicile,9,Pending
2024-08-18 12:58:45.770638,East,Marriage,8,Pending
2024-08-17 12:58:45.770658,West,Caste,1,Issued
2024-08-15 12:58:45.770678,East,Birth,22,Issued
2024-08-06 12:58:45.770698,Central,Death,29,Pending
2024-08-24 12:58:45.770717,West,Caste,22,Pending
2024-08-19 12:58:45.770739,Central,Caste,11,Issued
2024-08-23 12:58:45.770762,North,Birth,24,Issued
2024-08-11 12:58:45.770784,North,Domicile,15,Issued
2024-08-20 12:58:45.770806,North,Caste,26,Issued
2024-08-25 12:58:45.770825,Central,Birth,22,Pending
2024-08-12 12:58:45.770848,West,Marriage,20,Issued
2024-08-24 12:58:45.770867,North,Death,12,Rejected
2024-08-10 12:58:45.770888,North,Marriage,23,Pending
2024-08-13 12:58:45.770908,West,Caste,6,Issued
2024-08-06 12:58:45.770927,North,Domicile,26,Pending
2024-08-16 12:58:45.770949,North,Domicile,10,Issued
2024-08-14 12:58:45.770972,North,Domicile,29,Pending
2024-08-05 12:58:45.770993,East,Marriage,8,Issued
2024-08-03 12:58:45.771014,North,Income,16,Issued
2024-08-11 12:58:45.771036,North,Caste,10,Issued
2024-08-15 12:58:45.771061,East,Birth,27,Issued
2024-08-13 12:58:45.771092,North,Birth,6,Issued
2024-08-23 12:58:45.771123,Central,Marriage,25,Pending
2024-08-28 12:58:45.771156,Central,Birth,4,Rejected
2024-08-18 12:58:45.771182,West,Caste,21,Issued
2024-08-17 12:58:45.771248,Central,Death,9,Rejected
2024-08-02 12:58:45.771295,West,Income,3,Issued
2024-08-20 12:58:45.771325,West,Marriage,29,Issued
2024-08-23 12:58:45.771347,West,Birth,21,Issued
2024-08-09 12:58:45.771371,South,Death,27,Issued
2024-08-16 12:58:45.771391,Central,Caste,5,Issued
2024-08-22 12:58:45.771415,East,Caste,21,Issued
2024-08-14 12:58:45.771435,East,Death,19,Rejected
2024-08-11 12:58:45.771565,South,Birth,29,Issued
2024-08-19 12:58:45.771591,West,Birth,14,Rejected
2024-08-16 12:58:45.771614,North,Domicile,27,Issued
2024-08-01 12:58:45.771639,West,Death,16,Issued
2024-08-14 12:58:45.771662,North,Marriage,2,Rejected
2024-08-23 12:58:45.771682,South,Income,5,Issued
2024-08-14 12:58:45.771711,East,Income,16,Pending
2024-08-09 12:58:45.771730,North,Domicile,10,Pending
2024-08-17 12:58:45.771753,Central,Income,17,Issued
2024-08-24 12:58:45.771773,West,Income,29,Pending
2024-08-21 12:58:45.771794,Central,Marriage,21,Pending
2024-08-28 12:58:45.771835,North,Birth,26,Pending
2024-08-19 12:58:45.771855,West,Death,5,Pending
2024-08-10 12:58:45.771879,North,Death,3,Issued
2024-08-02 12:58:45.771902,East,Caste,4,Issued
2024-08-26 12:58:45.771923,North,Income,20,Issued
2024-08-23 12:58:45.771951,West,Income,24,Issued
2024-08-21 12:58:45.771977,Central,Caste,15,Issued
2024-08-26 12:58:45.771996,West,Death,19,Issued
2024-08-09 12:58:45.772017,West,Income,27,Issued
2024-08-28 12:58:45.772037,Central,Marriage,16,Issued
2024-08-01 12:58:45.772058,West,Caste,9,Pending
2024-08-28 12:58:45.772088,East,Caste,15,Issued
2024-08-02 12:58:45.772108,West,Caste,23,Pending
2024-08-16 12:58:45.772130,Central,Marriage,20,Rejected
2024-08-16 12:58:45.772159,South,Death,22,Issued
2024-08-17 12:58:45.772191,South,Domicile,24,Issued
2024-08-08 12:58:45.772214,Central,Income,13,Pending
2024-08-16 12:58:45.772234,West,Caste,17,Issued
2024-08-16 12:58:45.772261,East,Caste,3,Pending
2024-08-08 12:58:45.772298,East,Caste,2,Issued
2024-08-25 12:58:45.772319,South,Birth,8,Issued
2024-08-08 12:58:45.772339,Central,Domicile,27,Issued
2024-08-17 12:58:45.772359,East,Death,17,Issued
2024-08-14 12:58:45.772383,West,Domicile,12,Issued
2024-08-25 12:58:45.772404,Central,Birth,17,Issued
2024-08-12 12:58:45.772431,Central,Income,22,Issued
2024-08-08 12:58:45.772456,Central,Birth,8,Issued
2024-08-23 12:58:45.772490,Central,Domicile,12,Issued
2024-08-04 12:58:45.772517,Central,Caste,29,Issued
2024-08-17 12:58:45.772539,West,Income,8,Issued
2024-08-24 12:58:45.772563,South,Caste,24,Issued
2024-08-13 12:58:45.772586,North,Income,18,Issued
2024-08-21 12:58:45.772609,South,Domicile,20,Issued
2024-08-04 12:58:45.772629,West,Domicile,28,Issued
2024-08-02 12:58:45.772648,North,Death,12,Issued
2024-08-05 12:58:45.772676,South,Income,29,Pending
2024-08-13 12:58:45.772695,Central,Domicile,26,Issued
2024-08-06 12:58:45.772715,Central,Caste,21,Pending
2024-08-30 12:58:45.772735,East,Income,23,Pending
2024-08-28 12:58:45.772758,Central,Caste,3,Issued
2024-08-05 12:58:45.772779,East,Income,7,Issued
2024-08-16 12:58:45.772802,West,Caste,10,Pending
2024-08-04 12:58:45.772826,Central,Income,17,Issued
2024-08-20 12:58:45.772848,South,Marriage,12,Issued
2024-08-29 12:58:45.772868,South,Birth,16,Issued
2024-08-11 12:58:45.772891,North,Caste,27,Issued
2024-08-16 12:58:45.772912,East,Death,13,Issued
2024-08-04 12:58:45.772937,North,Income,20,Issued
2024-08-17 12:58:45.772957,North,Death,26,Issued
2024-08-25 12:58:45.772983,East,Death,5,Pending
2024-08-20 12:58:45.773008,West,Marriage,13,Issued
2024-08-28 12:58:45.773028,West,Domicile,14,Issued
2024-08-16 12:58:45.773048,Central,Caste,13,Issued
2024-08-29 12:58:45.773067,West,Birth,5,Pending
2024-08-08 12:58:45.773088,South,Caste,28,Pending
2024-08-06 12:58:45.773110,West,Income,21,Issued
2024-08-09 12:58:45.773131,West,Birth,11,Issued
2024-08-06 12:58:45.773150,West,Birth,21,Rejected
2024-08-13 12:58:45.773182,Central,Marriage,27,Pending
2024-08-06 12:58:45.773201,North,Caste,19,Pending
2024-08-05 12:58:45.773222,West,Marriage,22,Pending
2024-08-21 12:58:45.773245,East,Caste,4,Issued
2024-08-29 12:58:45.773266,East,Birth,22,Issued
2024-08-03 12:58:45.773285,West,Domicile,20,Issued
2024-08-19 12:58:45.773310,South,Birth,2,Issued
2024-08-07 12:58:45.773330,Central,Income,3,Pending
2024-08-30 12:58:45.773351,North,Death,13,Issued
2024-08-19 12:58:45.773371,West,Birth,16,Rejected
2024-08-20 12:58:45.773392,South,Caste,4,Rejected
2024-08-22 12:58:45.773411,Central,Birth,12,Issued
2024-08-07 12:58:45.773431,South,Death,29,Issued
2024-08-01 12:58:45.773451,North,Birth,21,Rejected
2024-08-06 12:58:45.773474,South,Caste,22,Pending
2024-08-10 12:58:45.773493,East,Birth,19,Pending
2024-08-09 12:58:45.773512,North,Marriage,14,Rejected
2024-08-28 12:58:45.773535,Central,Death,7,Issued
2024-08-15 12:58:45.773559,Central,Marriage,20,Pending
2024-08-04 12:58:45.773583,South,Birth,29,Issued
2024-08-02 12:58:45.773605,South,Income,19,Pending
2024-08-01 12:58:45.773627,West,Caste,13,Issued
2024-08-03 12:58:45.773646,South,Caste,18,Issued
2024-08-22 12:58:45.773667,East,Income,6,Pending
2024-08-05 12:58:45.773687,Central,Domicile,2,Issued
2024-08-11 12:58:45.773711,West,Caste,14,Pending
2024-08-06 12:58:45.773732,East,Caste,15,Issued
2024-08-03 12:58:45.773767,West,Birth,15,Pending
2024-08-15 12:58:45.773791,East,Caste,10,Issued
2024-08-23 12:58:45.773813,East,Domicile,14,Issued
2024-08-24 12:58:45.773836,North,Income,16,Pending
2024-08-14 12:58:45.773860,Central,Death,23,Issued
2024-08-18 12:58:45.773883,Central,Income,17,Pending
2024-08-10 12:58:45.773907,North,Income,4,Pending
2024-08-11 12:58:45.773925,Central,Marriage,13,Pending
2024-08-05 12:58:45.773956,West,Income,9,Pending
2024-08-27 12:58:45.773983,West,Death,9,Pending
2024-08-11 12:58:45.774007,Central,Birth,24,Issued
2024-08-30 12:58:45.774026,Central,Income,12,Issued
2024-08-27 12:58:45.774047,Central,Income,23,Issued
2024-08-18 12:58:45.774066,East,Caste,10,Pending
2024-08-03 12:58:45.774122,North,Caste,4,Pending
2024-08-04 12:58:45.774146,East,Caste,14,Issued
2024-08-08 12:58:45.774169,East,Domicile,24,Issued
2024-08-22 12:58:45.774189,North,Caste,28,Issued
2024-08-30 12:58:45.774209,East,Death,7,Issued
2024-08-11 12:58:45.774230,East,Domicile,27,Issued
2024-08-20 12:58:45.774251,East,Birth,11,Issued
2024-08-05 12:58:45.774269,West,Caste,18,Issued
2024-08-25 12:58:45.774290,North,Domicile,1,Issued
2024-08-22 12:58:45.774309,North,Domicile,25,Issued
2024-08-01 12:58:45.774330,West,Marriage,3,Issued
2024-08-11 12:58:45.774349,North,Caste,25,Pending
2024-08-20 12:58:45.774369,East,Marriage,14,Issued
2024-08-16 12:58:45.774389,East,Birth,23,Issued
2024-08-29 12:58:45.774412,East,Birth,10,Issued
2024-08-01 12:58:45.774432,West,Caste,19,Issued
2024-08-17 12:58:45.774452,West,Death,3,Pending
2024-08-29 12:58:45.774472,North,Marriage,13,Rejected
2024-08-27 12:58:45.774494,East,Domicile,19,Issued
2024-08-28 12:58:45.774516,South,Birth,26,Issued
2024-08-25 12:58:45.774535,East,Caste,6,Pending
2024-08-06 12:58:45.774557,West,Domicile,5,Issued
2024-08-05 12:58:45.774579,West,Marriage,27,Pending
2024-08-19 12:58:45.774602,South,Birth,8,Issued
2024-08-28 12:58:45.774623,West,Domicile,3,Issued
2024-08-26 12:58:45.774648,North,Death,27,Pending
2024-08-08 12:58:45.774669,West,Income,29,Rejected
2024-08-15 12:58:45.774691,West,Income,19,Rejected
2024-08-10 12:58:45.774712,North,Caste,17,Issued
2024-08-01 12:58:45.774735,Central,Caste,23,Issued
2024-08-16 12:58:45.774755,Central,Marriage,21,Pending
2024-08-30 12:58:45.774775,South,Death,7,Pending
2024-08-06 12:58:45.774798,East,Domicile,23,Issued
2024-08-16 12:58:45.774820,East,Caste,28,Pending
2024-08-02 12:58:45.774844,West,Domicile,13,Issued
2024-08-25 12:58:45.774865,Central,Marriage,4,Pending
2024-08-30 12:58:45.774887,South,Income,23,Issued
2024-08-20 12:58:45.774909,Central,Birth,1,Pending
2024-08-28 12:58:45.774930,North,Birth,15,Pending
2024-08-27 12:58:45.774955,North,Death,15,Issued
2024-08-23 12:58:45.774978,East,Death,22,Issued
2024-08-22 12:58:45.775000,West,Death,7,Issued
2024-08-21 12:58:45.775019,Central,Death,20,Issued
2024-08-05 12:58:45.775047,North,Birth,21,Issued
2024-08-28 12:58:45.775067,South,Death,4,Pending
2024-08-03 12:58:45.775085,East,Marriage,18,Pending
2024-08-14 12:58:45.775106,West,Income,20,Issued
2024-08-26 12:58:45.775125,Central,Death,11,Issued
2024-08-27 12:58:45.775146,North,Caste,28,Issued
2024-08-02 12:58:45.775165,East,Caste,15,Issued
2024-08-27 12:58:45.775185,North,Birth,23,Pending
2024-08-09 12:58:45.775205,Central,Income,4,Issued
2024-08-18 12:58:45.775224,Central,Marriage,6,Pending
2024-08-05 12:58:45.775244,North,Domicile,4,Issued
2024-08-22 12:58:45.775270,South,Caste,15,Pending
2024-08-09 12:58:45.775292,East,Death,26,Pending
2024-08-19 12:58:45.775314,South,Birth,9,Issued
2024-08-10 12:58:45.775334,West,Caste,26,Issued
2024-08-27 12:58:45.775357,South,Caste,25,Pending
2024-08-11 12:58:45.775377,West,Birth,8,Pending
2024-08-28 12:58:45.775404,West,Marriage,28,Rejected
2024-08-18 12:58:45.775428,West,Income,7,Pending
2024-08-25 12:58:45.775448,East,Marriage,28,Rejected
2024-08-27 12:58:45.775468,West,Income,7,Issued
2024-08-21 12:58:45.775489,South,Death,20,Issued
2024-08-09 12:58:45.775510,North,Marriage,29,Issued
2024-08-02 12:58:45.775529,North,Birth,18,Pending
2024-08-27 12:58:45.775550,South,Marriage,21,Pending
2024-08-02 12:58:45.775569,West,Caste,17,Pending
2024-08-29 12:58:45.775590,North,Income,4,Pending
2024-08-10 12:58:45.775610,West,Marriage,29,Pending
2024-08-01 12:58:45.775630,Central,Birth,14,Rejected
2024-08-16 12:58:45.775650,North,Domicile,29,Pending
2024-08-13 12:58:45.775669,North,Income,6,Issued
2024-08-16 12:58:45.775689,West,Domicile,29,Pending
2024-08-11 12:58:45.775710,East,Income,23,Pending
2024-08-19 12:58:45.775731,Central,Death,11,Issued
2024-08-17 12:58:45.775750,North,Domicile,24,Pending
2024-08-23 12:58:45.775770,South,Domicile,23,Issued
2024-08-23 12:58:45.775790,West,Marriage,18,Issued
2024-08-11 12:58:45.775810,North,Domicile,16,Issued
